|UserKNNCB| iter: 0/896 | topk: 20 | shrink: 0 | sim type: 'cosine' | MAP: 0.0498 |
|UserKNNCB| iter: 741/896 | topk: 320 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0244 |
|UserKNNCB| iter: 742/896 | topk: 335 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0363 |
|UserKNNCB| iter: 743/896 | topk: 335 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0335 |
|UserKNNCB| iter: 744/896 | topk: 335 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0308 |
|UserKNNCB| iter: 745/896 | topk: 335 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0289 |
|UserKNNCB| iter: 746/896 | topk: 335 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0279 |
|UserKNNCB| iter: 747/896 | topk: 335 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0274 |
|UserKNNCB| iter: 748/896 | topk: 335 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0269 |
|UserKNNCB| iter: 749/896 | topk: 335 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0263 |
|UserKNNCB| iter: 750/896 | topk: 335 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0259 |
|UserKNNCB| iter: 751/896 | topk: 335 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0256 |
|UserKNNCB| iter: 752/896 | topk: 335 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0252 |
|UserKNNCB| iter: 753/896 | topk: 335 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0247 |
|UserKNNCB| iter: 754/896 | topk: 335 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0245 |
|UserKNNCB| iter: 755/896 | topk: 335 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0242 |
|UserKNNCB| iter: 756/896 | topk: 350 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0364 |
|UserKNNCB| iter: 757/896 | topk: 350 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0329 |
|UserKNNCB| iter: 758/896 | topk: 350 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0304 |
|UserKNNCB| iter: 759/896 | topk: 350 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0287 |
|UserKNNCB| iter: 760/896 | topk: 350 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0278 |
|UserKNNCB| iter: 761/896 | topk: 350 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0271 |
|UserKNNCB| iter: 762/896 | topk: 350 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0266 |
|UserKNNCB| iter: 763/896 | topk: 350 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0261 |
|UserKNNCB| iter: 764/896 | topk: 350 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0257 |
|UserKNNCB| iter: 765/896 | topk: 350 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0255 |
|UserKNNCB| iter: 766/896 | topk: 350 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0250 |
|UserKNNCB| iter: 767/896 | topk: 350 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0247 |
|UserKNNCB| iter: 768/896 | topk: 350 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0244 |
|UserKNNCB| iter: 769/896 | topk: 350 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0241 |
|UserKNNCB| iter: 770/896 | topk: 365 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0360 |
|UserKNNCB| iter: 771/896 | topk: 365 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0325 |
|UserKNNCB| iter: 772/896 | topk: 365 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0301 |
|UserKNNCB| iter: 773/896 | topk: 365 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0284 |
|UserKNNCB| iter: 774/896 | topk: 365 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0277 |
|UserKNNCB| iter: 775/896 | topk: 365 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0268 |
|UserKNNCB| iter: 776/896 | topk: 365 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0264 |
|UserKNNCB| iter: 777/896 | topk: 365 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0260 |
|UserKNNCB| iter: 778/896 | topk: 365 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0257 |
|UserKNNCB| iter: 779/896 | topk: 365 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0253 |
|UserKNNCB| iter: 780/896 | topk: 365 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0249 |
|UserKNNCB| iter: 781/896 | topk: 365 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0245 |
|UserKNNCB| iter: 782/896 | topk: 365 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0242 |
|UserKNNCB| iter: 783/896 | topk: 365 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0240 |
|UserKNNCB| iter: 784/896 | topk: 380 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0354 |
|UserKNNCB| iter: 785/896 | topk: 380 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0321 |
|UserKNNCB| iter: 786/896 | topk: 380 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0296 |
|UserKNNCB| iter: 787/896 | topk: 380 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0282 |
|UserKNNCB| iter: 788/896 | topk: 380 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0277 |
|UserKNNCB| iter: 789/896 | topk: 380 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0267 |
|UserKNNCB| iter: 790/896 | topk: 380 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0262 |
|UserKNNCB| iter: 791/896 | topk: 380 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0258 |
|UserKNNCB| iter: 792/896 | topk: 380 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0256 |
|UserKNNCB| iter: 793/896 | topk: 380 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0250 |
|UserKNNCB| iter: 794/896 | topk: 380 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0247 |
|UserKNNCB| iter: 795/896 | topk: 380 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0242 |
|UserKNNCB| iter: 796/896 | topk: 380 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0241 |
|UserKNNCB| iter: 797/896 | topk: 380 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0238 |
|UserKNNCB| iter: 798/896 | topk: 395 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0354 |
|UserKNNCB| iter: 799/896 | topk: 395 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0317 |
|UserKNNCB| iter: 800/896 | topk: 395 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0294 |
|UserKNNCB| iter: 801/896 | topk: 395 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0280 |
